time,x,y,z
1768582800.0090532,-1,-3,-73
1768582800.0190532,0,-1,-77
1768582800.0290532,2,2,-83
1768582800.0390532,1,1,-86
1768582800.0490532,-3,1,-89
1768582800.0590532,-2,1,-85
1768582800.0690532,0,0,-88
1768582800.0790532,1,-1,-86
1768582800.0890532,5,-2,-85
1768582800.0990531,12,-1,-80
1768582800.1090531,13,-1,-82
1768582800.1190531,10,-1,-82
1768582800.129053,11,-4,-85
1768582800.139053,12,0,-93
1768582800.149053,10,2,-93
1768582800.159053,8,4,-89
1768582800.1690533,3,4,-87
1768582800.1790533,3,-4,-90
1768582800.1890533,2,-10,-90
1768582800.1990533,3,-10,-91
1768582800.2090533,1,-7,-85
1768582800.2190533,-4,-9,-88
1768582800.2290533,0,-6,-86
1768582800.2390532,1,-7,-80
1768582800.2490532,4,-4,-83
1768582800.2590532,3,-1,-92
1768582800.2690532,3,0,-90
1768582800.2790532,4,1,-94
1768582800.2890532,1,3,-91
1768582800.2990532,0,0,-90
1768582800.3090532,4,-1,-91
1768582800.3190532,4,-6,-95
1768582800.3290532,1,-7,-101
1768582800.3390532,-4,-3,-98
1768582800.3500533,1,-3,-96
1768582800.3600533,-2,-5,-90
1768582800.3700533,-1,0,-89
1768582800.3800533,1,1,-91
1768582800.3900533,0,-2,-89
1768582800.4000533,0,-6,-96
1768582800.4100533,-5,-1,-99
1768582800.4200532,0,2,-92
1768582800.4300532,2,2,-90
1768582800.4400532,5,0,-84
1768582800.4500532,5,-1,-80
1768582800.4600532,5,-1,-86
1768582800.4700532,5,-3,-87
1768582800.4800532,4,-4,-89
1768582800.4900532,7,-1,-88
1768582800.5000532,8,-4,-87
1768582800.5100532,10,-2,-90
1768582800.5200531,12,-1,-92
1768582800.5300531,8,-3,-84
1768582800.5400531,10,0,-80
1768582800.5500531,7,6,-80
1768582800.560053,5,8,-77
1768582800.570053,2,5,-79
1768582800.580053,0,9,-80
1768582800.590053,2,9,-83
1768582800.6000533,1,10,-81
1768582800.6100533,5,6,-83
1768582800.6200533,4,6,-85
1768582800.6300533,3,3,-85
1768582800.6400533,2,1,-86
1768582800.6500533,1,2,-87
1768582800.6600533,-1,0,-86
1768582800.6700532,0,2,-88
1768582800.6800532,3,0,-96
1768582800.6900532,1,0,-89
1768582800.7000532,6,0,-88
1768582800.7100532,5,2,-85
1768582800.7200532,2,2,-82
1768582800.7300532,5,0,-83
1768582800.7400532,5,-1,-87
1768582800.7500532,4,-1,-89
1768582800.7600532,0,3,-83
1768582800.7700531,2,0,-87
1768582800.7800531,4,0,-83
1768582800.7900531,3,-1,-77
1768582800.8000531,3,-2,-81
1768582800.810053,0,0,-83
1768582800.820053,-1,0,-80
1768582800.830053,-1,0,-88
1768582800.840053,0,-1,-95
1768582800.8500533,0,-4,-92
1768582800.8600533,0,-3,-88
1768582800.8700533,-2,-1,-85
1768582800.8800533,0,1,-88
1768582800.8900533,0,4,-89
1768582800.9000533,0,2,-88
1768582800.9100533,5,0,-80
1768582800.9200532,6,-2,-85
1768582800.9300532,4,0,-90
1768582800.9400532,6,0,-85
1768582800.9500532,6,0,-85
1768582800.9600532,6,0,-80
1768582800.9700532,5,1,-84
1768582800.9800532,4,3,-82
1768582800.9900532,4,3,-75
1768582801.0000532,0,1,-76
1768582801.0100532,0,3,-84
1768582801.0200531,-3,5,-82
1768582801.0300531,-3,4,-81
1768582801.0400531,-1,7,-89
1768582801.0500531,0,6,-92
1768582801.060053,4,6,-89
1768582801.070053,4,3,-91
1768582801.080053,4,5,-86
1768582801.090053,3,4,-84
1768582801.1000533,2,3,-85
1768582801.1100533,8,1,-84
1768582801.1200533,5,-1,-80
1768582801.1300533,2,0,-76
1768582801.1400533,0,-1,-72
1768582801.1500533,-1,-1,-78
1768582801.1600533,0,0,-79
1768582801.1700532,-2,0,-78
1768582801.1800532,-2,-5,-78
1768582801.1900532,-3,-7,-81
1768582801.2000532,-4,-3,-81
1768582801.2100532,-1,0,-83
1768582801.2200532,-3,0,-90
1768582801.2410533,-7,1,-81
1768582801.2500532,-3,0,-72
1768582801.2600532,2,-1,-77
1768582801.2700531,2,-2,-83
1768582801.2800531,3,0,-79
1768582801.2900531,5,-1,-80
1768582801.3000531,3,0,-81
1768582801.310053,0,3,-86
1768582801.3200533,2,1,-86
1768582801.3300533,3,4,-92
1768582801.3400533,1,3,-92
1768582801.3500533,-2,3,-89
1768582801.3600533,-2,0,-91
1768582801.3700533,0,0,-98
1768582801.3800533,0,1,-93
1768582801.3900533,-5,0,-91
1768582801.4000533,-4,4,-84
1768582801.4100533,0,4,-85
1768582801.4200532,0,1,-86
1768582801.4300532,0,4,-86
1768582801.4400532,-3,3,-91
1768582801.4500532,-4,0,-85
1768582801.4600532,-5,0,-80
1768582801.4700532,-4,1,-83
1768582801.4800532,0,0,-81
1768582801.4900532,3,2,-88
1768582801.5000532,3,2,-88
1768582801.5100532,0,0,-88
1768582801.5200531,-2,4,-82
1768582801.5300531,-4,3,-85
1768582801.5400531,-3,3,-92
1768582801.5500531,-1,0,-96
1768582801.560053,0,3,-95
1768582801.5700533,2,6,-93
1768582801.5800533,-1,5,-94
1768582801.5900533,0,-2,-94
1768582801.6000533,-3,-6,-92
1768582801.6100533,0,-7,-89
1768582801.6200533,1,-5,-87
1768582801.6300533,5,0,-88
1768582801.6400533,9,2,-87
1768582801.6500533,9,2,-81
1768582801.6600533,10,1,-85
1768582801.6700532,11,-1,-83
1768582801.6800532,8,-3,-83
1768582801.6900532,7,-5,-79
1768582801.7000532,6,-5,-74
1768582801.7100532,6,-5,-80
1768582801.7200532,-1,-4,-79
1768582801.7300532,-1,-2,-74
1768582801.7400532,-3,-1,-76
1768582801.7500532,-6,1,-73
1768582801.7600532,-7,1,-76
1768582801.7700531,-4,4,-76
1768582801.7800531,-3,4,-82
1768582801.7900531,-6,3,-84
1768582801.8000531,-3,2,-93
1768582801.810053,-1,4,-91
1768582801.8200533,-2,9,-86
1768582801.8300533,-2,7,-91
1768582801.8400533,-5,2,-82
1768582801.8500533,-5,1,-80
1768582801.8600533,-4,0,-80
1768582801.8700533,-2,-2,-83
1768582801.8800533,2,-1,-83
1768582801.8900533,0,1,-81
1768582801.9000533,4,0,-78
1768582801.9100533,2,2,-74
1768582801.9200532,3,0,-80
1768582801.9300532,3,0,-82
1768582801.9400532,0,-2,-78
