time,x,y,z
1769698800.0090532,-1,0,-145
1769698800.0190532,0,1,-151
1769698800.0290532,-4,-3,-153
1769698800.0390532,-6,-1,-148
1769698800.0490532,-8,0,-152
1769698800.0590532,-4,-3,-156
1769698800.0690532,-6,-2,-148
1769698800.0790532,-4,0,-153
1769698800.0890532,-4,0,-154
1769698800.0990531,-4,-4,-156
1769698800.1090531,0,-5,-158
1769698800.1190531,1,-5,-158
1769698800.129053,5,-10,-154
1769698800.139053,4,-9,-159
1769698800.149053,7,-10,-156
1769698800.159053,12,-8,-151
1769698800.1690533,13,-7,-155
1769698800.1790533,11,-4,-149
1769698800.1890533,6,-6,-143
1769698800.1990533,4,-2,-148
1769698800.2090533,5,-2,-145
1769698800.2190533,2,-5,-141
1769698800.2290533,1,-4,-147
1769698800.2390532,-2,-4,-150
1769698800.2490532,-4,-3,-151
1769698800.2590532,-1,-4,-150
1769698800.2690532,1,-2,-152
1769698800.2790532,0,-4,-146
1769698800.2890532,-1,-10,-147
1769698800.2990532,-4,-9,-147
1769698800.3090532,-2,-5,-148
1769698800.3190532,0,-8,-149
1769698800.3290532,0,-5,-145
1769698800.3390532,-4,-2,-140
1769698800.3490531,-1,-6,-143
1769698800.3590531,-2,-9,-140
1769698800.3690531,1,-6,-139
1769698800.379053,1,-2,-140
1769698800.389053,5,-4,-144
1769698800.399053,2,-3,-147
1769698800.409053,2,-3,-146
1769698800.4190533,1,-1,-148
1769698800.4290533,-2,0,-148
1769698800.4390533,-2,-1,-154
1769698800.4490533,0,0,-156
1769698800.4590533,0,0,-152
1769698800.4690533,-1,0,-159
1769698800.4790533,-3,-1,-162
1769698800.4890532,0,0,-160
1769698800.4990532,2,-4,-160
1769698800.5090532,2,-8,-162
1769698800.5190532,3,-11,-167
1769698800.5290532,4,-10,-160
1769698800.5390532,2,-12,-154
1769698800.5490532,0,-11,-150
1769698800.5590532,6,-9,-146
1769698800.5690532,8,-5,-150
1769698800.5790532,7,-1,-147
1769698800.5890532,3,0,-152
1769698800.5990531,0,-2,-149
1769698800.6090531,-3,0,-152
1769698800.6190531,-3,2,-151
1769698800.629053,-3,6,-147
1769698800.639053,-3,6,-148
1769698800.649053,-4,9,-150
1769698800.659053,-2,5,-138
1769698800.6690533,-7,2,-144
1769698800.6790533,-6,3,-146
1769698800.6890533,-3,-1,-148
1769698800.6990533,0,-2,-146
1769698800.7090533,-1,-3,-141
1769698800.7190533,4,-3,-140
1769698800.7290533,6,-5,-141
1769698800.7390532,8,-6,-144
1769698800.7490532,7,-5,-149
1769698800.7590532,9,-3,-149
1769698800.7690532,7,-1,-155
1769698800.7790532,0,-6,-153
1769698800.7890532,1,0,-151
1769698800.7990532,-2,1,-141
1769698800.8090532,-4,4,-144
1769698800.8190532,-7,2,-150
1769698800.8290532,-7,2,-150
1769698800.8390532,-9,2,-151
1769698800.8490531,-6,2,-150
1769698800.8590531,-5,4,-140
1769698800.8690531,-2,3,-144
1769698800.879053,-4,3,-149
1769698800.889053,-2,0,-154
1769698800.899053,-1,-2,-156
1769698800.909053,-3,0,-161
1769698800.9190533,0,1,-159
1769698800.9290533,2,3,-153
1769698800.9390533,0,0,-157
1769698800.9490533,1,0,-162
1769698800.9590533,0,1,-155
1769698800.9690533,2,2,-159
1769698800.9790533,0,1,-158
1769698800.9890532,0,-4,-155
1769698800.9990532,0,-4,-154
1769698801.0090532,-1,-5,-148
1769698801.0190532,-2,-6,-151
1769698801.0290532,-2,-4,-150
1769698801.0400531,0,-1,-148
1769698801.0490532,-1,1,-152
1769698801.0590532,2,0,-151
1769698801.070053,7,4,-152
1769698801.080053,6,3,-155
1769698801.090053,-1,1,-151
1769698801.1000533,-3,1,-149
1769698801.1090531,-6,0,-154
1769698801.1200533,-6,1,-158
1769698801.1300533,-1,3,-160
1769698801.1400533,1,0,-157
1769698801.1500533,5,5,-156
1769698801.1600533,4,3,-160
1769698801.1700532,5,1,-156
1769698801.1800532,1,6,-155
1769698801.1900532,-1,7,-156
1769698801.2000532,1,5,-161
1769698801.2100532,-2,0,-160
1769698801.2200532,-5,-6,-162
1769698801.2300532,-4,-6,-163
1769698801.2400532,-1,-4,-155
1769698801.2500532,-1,-2,-150
1769698801.2600532,3,-3,-150
1769698801.2700531,2,-1,-150
1769698801.2800531,4,1,-149
1769698801.2900531,4,-2,-156
1769698801.3000531,3,-3,-157
1769698801.310053,5,-5,-166
1769698801.320053,2,-5,-160
1769698801.330053,4,-3,-154
1769698801.340053,8,-2,-153
1769698801.3500533,6,-1,-153
1769698801.3600533,5,0,-147
1769698801.3700533,11,4,-147
1769698801.3800533,7,3,-150
1769698801.3900533,8,0,-146
1769698801.4000533,6,4,-151
1769698801.4100533,5,7,-154
1769698801.4200532,0,3,-151
1769698801.4300532,4,1,-149
1769698801.4400532,6,2,-154
1769698801.4500532,4,0,-150
1769698801.4600532,3,0,-149
1769698801.4700532,0,4,-147
1769698801.481053,-4,5,-144
1769698801.4900532,-5,5,-142
1769698801.5000532,0,3,-142
1769698801.5100532,-2,3,-142
1769698801.5200531,-2,2,-145
1769698801.5300531,-2,4,-147
1769698801.5400531,-3,7,-143
1769698801.5500531,-3,4,-142
1769698801.560053,-1,3,-145
1769698801.570053,2,-1,-154
1769698801.580053,0,-2,-154
1769698801.590053,-4,1,-150
1769698801.6000533,-5,3,-152
1769698801.6100533,-1,4,-157
1769698801.6200533,-1,6,-151
1769698801.6300533,0,5,-151
1769698801.6400533,-3,4,-148
1769698801.6500533,-5,5,-146
1769698801.6600533,-6,2,-142
1769698801.6700532,-6,-2,-138
1769698801.6800532,-5,-1,-137
1769698801.6900532,-5,2,-143
1769698801.7000532,-6,4,-144
1769698801.7100532,0,1,-151
1769698801.7200532,-3,4,-148
1769698801.7300532,-2,4,-150
1769698801.7400532,-3,3,-151
1769698801.7500532,-1,2,-150
1769698801.7600532,1,3,-149
1769698801.7700531,1,4,-146
1769698801.7800531,0,-1,-143
1769698801.7900531,3,0,-147
1769698801.8000531,1,3,-151
1769698801.810053,3,3,-147
1769698801.820053,4,0,-144
